Route_ID;Route_Name;SERVICE_NA;UN;OP_NOC;DIST;PO_MOD;SENTIDO;COD_USUARI;COD_TS;COD_SINSER;COD_SINRUT;COD_USUSEN;TIPO_SERV;FREC_PM;FREC_PT;PLAZAS_PM;PLAZAS_PT;SEL_PM;SEL_PT;SEN1;VALIDA
10398;J19I;PUDAHUEL SUR - (M) QUINTA NORMAL;5;;13.70348564;Sin Modificacion;I;J19;539;T539;T539 00I;J19I;1;0;5;0;490;0;1;0;1
10399;J19I_cvd;VARIANTE CICLOVIA;5;;14.39929024;Sin Modificacion;I;J19;539;T539;T539 11I;J19I;6;0;0;0;0;0;0;0;1
10400;J19RPM;VARIANTE PUNTA MAÑANA;5;;12.97445254;Sin Modificacion;R;J19;539;T539;T539 07R;J19R;2;4;0;457;0;1;0;0;1
10401;J19RPM_fmisa;VARIANTE FERIA;5;;13.2458996;Sin Modificacion;R;J19;539;T539;T539 10R;J19R;5;0;0;0;0;0;0;0;1
10402;J19R;(M) QUINTA NORMAL - PUDAHUEL SUR;5;;12.54105829;Sin Modificacion;R;J19;539;T539;T539 00R;J19R;1;0;4;0;441;0;1;0;1
10403;J19R_fmisa;VARIANTE FERIA;5;;12.81250535;Sin Modificacion;R;J19;539;T539;T539 09R;J19R;5;0;0;0;0;0;0;0;1
10404;504R_fjudo;VARIANTE FERIA;5;;31.42302118;Sin Modificacion;R;504;504;T504;T504 06R;504R;5;0;0;0;0;0;0;0;1
10405;J01I_fmavi;VARIANTE FERIA;5;;21.14859077;Sin Modificacion;I;J01;521;T521;T521 06I;J01I;5;0;0;0;0;0;0;0;1
10406;J01R_fjudo;VARIANTE FERIA;5;;19.37192677;Sin Modificacion;R;J01;521;T521;T521 08R;J01R;5;0;0;0;0;0;0;0;1
10407;J01R_fmasa;VARIANTE FERIA;5;;19.63081132;Sin Modificacion;R;J01;521;T521;T521 09R;J01R;5;0;0;0;0;0;0;0;1
10408;J01R_fmisa;VARIANTE FERIA;5;;19.64473674;Sin Modificacion;R;J01;521;T521;T521 07R;J01R;5;0;0;0;0;0;0;0;1
10418;113eI;CIUDAD SATELITE - (M) LOS HEROES;3;;26.97818409;Sin Modificacion;I;113e;328e;T328e;T328 E0 00I;113eI;1;4;0;457;0;1;0;0;1
10419;113I;CIUDAD SATELITE - (M) LOS HEROES;3;;24.51929491;Sin Modificacion;I;113;328;T328;T328 00I;113I;1;5;4;522;392;1;1;0;1
10420;113cI;(M) CERRILLOS - CIUDAD SATELITE;3;;18.4101254;Sin Modificacion;I;113c;328c;T328 C0;T328 C0 00I;113cI;1;5;0;522;0;1;1;0;1
10421;111R;CIUDAD SATELITE - (M) PAJARITOS;3;;25.09184378;Sin Modificacion;R;111;318;T318;T318 00R;111R;1;5;5;522;490;1;1;0;1
10424;113R;(M) LOS HERORES - CIUDAD SATELITE;3;;24.55398974;Sin Modificacion;R;113;328;T328;T328 00R;113R;1;0;4;0;392;0;1;0;1
10425;113RPM;VARIANTE PUNTA MAÑANA;3;;24.63096547;Sin Modificacion;R;113;328;T328;T328 01R;113R;2;5;0;522;0;1;0;0;1
10426;113cR;CIUDAD SATELITE - (M) CERRILLOS;3;;17.05213566;Sin Modificacion;R;113c;328c;T328 C0;T328 C0 00R;113cR;1;4;0;457;0;1;1;0;1
10427;113eR;(M) LOS HEROES - CIUDAD SATELITE;3;;27.86527179;Sin Modificacion;R;113e;328e;T328e;T328 E0 00R;113eR;1;0;2;0;245;0;1;0;1
10428;111I;(M) PAJARITOS - CIUDAD SATELITE;3;;24.88344948;Sin Modificacion;I;111;318;T318;T318 00I;111I;1;5;5;522;490;1;1;0;1
10435;B22R_fmi;VARIANTE FERIA;6;;15.58652741;Sin Modificacion;R;B22;B22;B22;B22 06R;B22R;5;0;0;0;0;0;0;0;1
10437;B21I;PLAZA CHACABUCO - LO MARCOLETA;6;;18.60433974;Sin Modificacion;I;B21;B21;B21;B21 00I;B21I;1;4;4;452;436;1;1;0;1
10443;203NR;LA PINTANA - HUECHURABA;2;SI;37.29999111;Sin Modificacion;R;203N;203N;T203 C3;T203 C3 00R;203NR;1;0;0;0;0;0;0;0;1
10444;203NI;HUECHURABA - LA PINTANA;2;SI;36.80117422;Sin Modificacion;I;203N;203N;T203 C3;T203 C3 00I;203NI;1;0;0;0;0;0;0;0;1
10445;264NI;PEDRO FONTOVA - SANTO TOMAS;2;SI;36.36102688;Sin Modificacion;I;264N;264N;T264 C3;T264 C3 00I;264NI;1;0;0;0;0;0;0;0;1
10447;412R;LA REINA - ENEA;5;;33.96762748;Sin Modificacion;R;412;562;T562;T562 00R;412R;1;6;5;552;460;1;1;0;1
10448;412R_fmavi;VARIANTE FERIA;5;;33.70121654;Sin Modificacion;R;412;562;T562;T562 06R;412R;5;0;0;0;0;0;0;0;1
10449;412R_cvd;VARIANTE CICLOVIA;5;;34.13647438;Sin Modificacion;R;412;562;T562;T562 08R;412R;6;0;0;0;0;0;0;0;1
10451;421R;SAN CARLOS DE APOQUINDO - MAIPU;7;;37.56059303;Sin Modificacion;R;421;F71;F71;F71 00R;421R;1;4;6;608;912;1;1;0;1
10458;I11NR;(M) PLAZA MAIPU - CIUDAD SATELITE;3;SI;13.85339785;Sin Modificacion;R;I11N;381N;T381 C3;T381 C3 00R;I11NR;1;0;0;0;0;0;0;0;1
10459;I11NI;CIUDAD SATELITE - (M) PLAZA MAIPU;3;SI;14.33451236;Sin Modificacion;I;I11N;381N;T381 C3;T381 C3 00I;I11NI;1;0;0;0;0;0;0;0;1
10462;F05IPRN;VARIANTE PRENOCTURNA;7;;19.66551884;Sin Modificacion;I;F05;F05;F05;F05 03I;F05I;2;0;0;0;0;0;0;0;1
10463;F20IPRN;VARIANTE PRENOCTURNA;7;;22.21087677;Sin Modificacion;I;F20;F20;F20;F20 04I;F20I;2;0;0;0;0;0;0;0;1
10464;F06IPRN;VARIANTE PRENOCTURNA;7;;23.07419149;Sin Modificacion;I;F06;F06;F06;F06 03I;F06I;2;0;0;0;0;0;0;0;1
10465;102R;MALL PLAZA TOBALABA - (M) LAS REJAS;7;;24.19172117;Sin Modificacion;R;102;F72;F72;F72 00R;102R;1;5;6;480;585;1;1;0;1
10466;102I;(M) LAS REJAS - MALL PLAZA TOBALABA;7;;25.27601175;Sin Modificacion;I;102;F72;F72;F72 00I;102I;1;4;6;420;540;1;1;0;1
10467;102R_fsa;VARIANTE FERIA;7;;24.36977474;Sin Modificacion;R;102;F72;F72;F72 06R;102R;5;0;0;0;0;0;0;0;1
10468;104R;MALL PLAZA TOBALABA - PROVIDENCIA;7;SI;19.1096424;Sin Modificacion;R;104;F74;F74;F74 00R;104R;1;15;12;1710;1297;1;1;0;1
10469;114R;MALL PLAZA TOBALABA - (M) ÑUÑOA;7;;18.05067535;Sin Modificacion;R;114;F84;F84;F84 00R;114R;1;5;5;480;450;1;1;0;1
10470;104I;PROVIDENCIA - MALL PLAZA TOBALABA;7;SI;19.5386459;Sin Modificacion;I;104;F74;F74;F74 00I;104I;1;0;16;0;1595;0;1;0;1
10471;104IPM;VARIANTE PUNTA MAÑANA;7;;19.81222331;Sin Modificacion;I;104;F74;F74;F74 01I;104I;2;10;0;960;0;1;0;0;1
10472;104I_cvd;VARIANTE CICLOVIA;7;;19.93163833;Sin Modificacion;I;104;F74;F74;F74 07I;104I;6;0;0;0;0;0;0;0;1
10473;114I;(M) ÑUÑOA - MALL PLAZA TOBALABA;7;;16.88875312;Sin Modificacion;I;114;F84;F84;F84 00I;114I;1;4;5;360;450;1;1;0;1
10474;114I_cvd;VARIANTE CICLOVIA;7;;16.86600164;Sin Modificacion;I;114;F84;F84;F84 07I;114I;6;0;0;0;0;0;0;0;1
10475;F10cI;SAN GUILLERMO - MALL PLAZA TOBALABA;7;;13.77377124;Sin Modificacion;I;F10c;F10c;F10c;F10 C0 00I;F10cI;1;6;0;540;0;1;0;1;1
10476;F10cIPT;VARIANTE PUNTA TARDE;7;;17.43885402;Sin Modificacion;I;F10c;F10c;F10c;F10 C0 02I;F10cI;2;0;3;0;270;0;1;1;1
10477;F02I;PIE ANDINO - SAN GERONIMO;7;;15.5372946;Sin Modificacion;I;F02;F02;F02;F02 00I;F02I;1;4;4;228;228;1;1;1;1
10478;F02I_fvi;VARIANTE FERIA;7;;13.83623871;Sin Modificacion;I;F02;F02;F02;F02 07I;F02I;5;0;0;0;0;0;0;1;1
10479;F02I_fma;VARIANTE FERIA;7;;15.59866821;Sin Modificacion;I;F02;F02;F02;F02 08I;F02I;5;0;0;0;0;0;0;1;1
10480;F02I_fdo;VARIANTE FERIA;7;;17.78247983;Sin Modificacion;I;F02;F02;F02;F02 05I;F02I;5;0;0;0;0;0;0;1;1
10481;F03R;PLAZA SAN BERNARDO - (M) PLAZA PUENTE ALTO;7;;24.90232439;Sin Modificacion;R;F03;F03;F03;F03 00R;F03R;1;4;5;420;450;1;1;0;1
10482;F03R_fmi;VARIANTE FERIA;7;;25.57430472;Sin Modificacion;R;F03;F03;F03;F03 06R;F03R;5;0;0;0;0;0;0;0;1
10483;F03R_fsa;VARIANTE FERIA;7;;24.91327432;Sin Modificacion;R;F03;F03;F03;F03 09R;F03R;5;0;0;0;0;0;0;0;1
10485;F03R_fjudo;VARIANTE FERIA;7;;24.98738778;Sin Modificacion;R;F03;F03;F03;F03 05R;F03R;5;0;0;0;0;0;0;0;1
10486;F03I_fdo;VARIANTE FERIA;7;;21.78381943;Sin Modificacion;I;F03;F03;F03;F03 07I;F03I;5;0;0;0;0;0;0;0;1
10487;F03I;(M) PLAZA PUENTE ALTO - PLAZA SAN BERNARDO;7;;21.67469606;Sin Modificacion;I;F03;F03;F03;F03 00I;F03I;1;5;5;480;450;1;1;0;1
10488;F03I_fmi;VARIANTE FERIA;7;;22.36146129;Sin Modificacion;I;F03;F03;F03;F03 06I;F03I;5;0;0;0;0;0;0;0;1
10489;B28I;HUAMACHUCO - (M) ESTACION CENTRAL;6;;24.048057;Sin Modificacion;I;B28;B28;B28;B28 00I;B28I;1;4;4;196;196;1;1;1;1
10490;B27I;(M) VESPUCIO NORTE - (M) SALVADOR;6;;13.32254899;Sin Modificacion;I;B27;B27;B27;B27 00I;B27I;1;5;4;517;436;1;1;0;1
10491;B27I_fdo;VARIANTE FERIA;6;;13.41833363;Sin Modificacion;I;B27;B27;B27;B27 06I;B27I;5;0;0;0;0;0;0;0;1
10492;B28I_fjudo;VARIANTE FERIA;6;;24.04952035;Sin Modificacion;I;B28;B28;B28;B28 06I;B28I;5;0;0;0;0;0;0;1;1
10493;213eI_fju;VARIANTE FERIA;7;;27.62928823;Sin Modificacion;I;213e;F53e;F53e;F53 E0 06I;213eI;5;0;0;0;0;0;0;0;1
10496;405cyR;INYECCION;4;;11.88685446;Sin Modificacion;R;405c;405cy;T405c2;T405 C2 00R;405cR;3;0;0;0;0;0;0;2;1
10498;405cR;PLAZA ITALIA - CANTAGALLO;4;;30.15423547;Sin Modificacion;R;405c;405c;T405c;T405 C0 00R;405cR;1;11;7;1122;742;1;1;2;1
10500;401R;LAS CONDES - MAIPU;7;SI;37.44883281;Sin Modificacion;R;401;F51;F51;F51 00R;401R;1;4;7;608;1064;1;1;0;1
10502;108I;MAIPU - LA FLORIDA;7;;33.07244096;Sin Modificacion;I;108;F48;F48;F48 00I;108I;1;7;6;660;540;1;1;0;1
10506;108I_fmisa;VARIANTE FERIA;7;;33.07955157;Sin Modificacion;I;108;F48;F48;F48 07I;108I;5;0;0;0;0;0;0;0;1
10507;E10I;EL HUALLE - SANTA ROSA P21;3;;14.77262378;Sin Modificacion;I;E10;360;T360;T360 00I;E10I;1;5;4;282;238;1;1;0;1
10508;E10I_cvd;VARIANTE CICLOVIA;3;;13.60408444;Sin Modificacion;I;E10;360;T360;T360 09I;E10I;6;0;0;0;0;0;0;0;1
10509;E10I_fvisa;VARIANTE FERIA;3;;14.65074679;Sin Modificacion;I;E10;360;T360;T360 06I;E10I;5;0;0;0;0;0;0;0;1
10510;E10R;SANTA ROSA P21 - EL HUALLE;3;;14.26271165;Sin Modificacion;R;E10;360;T360;T360 00R;E10R;1;0;4;0;238;0;1;0;1
10512;E10R_cvd;VARIANTE CICLOVIA;3;;13.10620382;Sin Modificacion;R;E10;360;T360;T360 09R;E10R;6;0;0;0;0;0;0;0;1
10513;E10R_fvisa;VARIANTE FERIA;3;;14.15185705;Sin Modificacion;R;E10;360;T360;T360 06R;E10R;5;0;0;0;0;0;0;0;1
10514;E10RPM;VARIANTE PUNTA MAÑANA;3;;14.30101465;Sin Modificacion;R;E10;360;T360;T360 02R;E10R;2;5;0;282;0;1;0;0;1
10515;E10RPM_fvi;VARIANTE FERIA;3;;13.14450682;Sin Modificacion;R;E10;360;T360;T360 01R;E10R;5;0;0;0;0;0;0;0;1
10520;I11I;CIUDAD SATELITE - RINCONADA;3;;15.6056073;Sin Modificacion;I;I11;381;T381;T381 00I;I11I;1;9;6;914;637;1;1;0;1
10521;I11R;RINCONADA - CIUDAD SATELITE;3;;14.97391887;Cambio Paradas;R;I11;381;T381;T381 00R;I11R;1;9;6;914;637;1;1;0;1
10522;345I;LO ESPEJO - ALAMEDA;3;;14.36245055;Sin Modificacion;I;345;345;T345;T345 00I;345I;1;6;5;653;490;1;1;0;1
10524;J10I;SAN DANIEL - PARQUE DE LOS REYES;5;;16.95182021;Sin Modificacion;I;J10;530;T530;T530 00I;J10I;1;5;5;250;235;1;1;0;1
10525;J10I_fjudo;VARIANTE FERIA;5;;17.32144186;Sin Modificacion;I;J10;530;T530;T530 08I;J10I;5;0;0;0;0;0;0;0;1
10526;J10I_fmavi;VARIANTE FERIA;5;;17.27630783;Sin Modificacion;I;J10;530;T530;T530 06I;J10I;5;0;0;0;0;0;0;0;1
10527;J10I_fmisa;VARIANTE FERIA;5;;16.93637953;Sin Modificacion;I;J10;530;T530;T530 07I;J10I;5;0;0;0;0;0;0;0;1
10528;424I_fmavi;VARIANTE FERIA;5;;17.73032246;Sin Modificacion;I;424;543;T543;T543 07I;424I;5;0;0;0;0;0;0;0;1
10529;385IPRN;VARIANTE PRENOCTURNA;3;;25.56118501;Sin Modificacion;I;385;385;T385;T385 03I;385I;2;0;0;0;0;0;0;0;1
10530;385I;VILLA FRANCIA - FLORIDA CENTER;3;;25.96276259;Sin Modificacion;I;385;385;T385;T385 00I;385I;1;5;4;522;441;1;1;0;1
10531;385I_fmi;VARIANTE FERIA;3;;26.95867705;Sin Modificacion;I;385;385;T385;T385 06I;385I;5;0;0;0;0;0;0;0;1
10532;385I_fmisa;VARIANTE FERIA;3;;27.22436183;Sin Modificacion;I;385;385;T385;T385 07I;385I;5;0;0;0;0;0;0;0;1
10533;385IPRN_fmisa;VARIANTE FERIA;3;;27.81781287;Sin Modificacion;I;385;385;T385;T385 08I;385I;5;0;0;0;0;0;0;0;1
10536;I14NI;MALL PLAZA OESTE - CENTRO;3;SI;19.01011775;Sin Modificacion;I;I14N;384N;T384 C3;T384 C3 00I;I14NI;1;0;0;0;0;0;0;0;1
10537;541NI;EL TRANQUE - COLON;5;SI;31.8625074;Sin Modificacion;I;541N;541N;T541c3;T541 C3 00I;541NI;1;0;0;0;0;0;0;0;1
10538;I18I_fdo;VARIANTE FERIA;3;;21.35309247;Sin Modificacion;I;I18;388;T388;T388 06I;I18I;5;0;0;0;0;0;0;0;1
10539;I18I_cvd;VARIANTE CICLOVIA;3;;20.9708049;Sin Modificacion;I;I18;388;T388;T388 05I;I18I;6;0;0;0;0;0;0;0;1
10540;I18I;RINCONADA - (M) ULA;3;;21.21478143;Sin Modificacion;I;I18;388;T388;T388 00I;I18I;1;4;4;402;254;1;1;0;1
10541;I10NI;VILLA LOS HEROES - ALAMEDA;3;SI;24.44733063;Sin Modificacion;I;I10N;380N;T380c2;T380 C2 00I;I10NI;1;0;0;0;0;0;0;0;1
10542;412I;ENEA - LA REINA;5;;33.37705665;Sin Modificacion;I;412;562;T562;T562 00I;412I;1;6;5;552;460;1;1;0;1
10543;412I_fmavi;VARIANTE FERIA;5;;33.1218237;Sin Modificacion;I;412;562;T562;T562 06I;412I;5;0;0;0;0;0;0;0;1
10544;I09eI;RINCONADA - (M) U. DE CHILE;3;;19.70470305;Sin Modificacion;I;I09e;379e;T379e;T379 E0 00I;I09eI;1;8;3;780;270;1;1;0;1
10546;507I;ENEA - AV GRECIA;5;;31.24901375;Sin Modificacion;I;507;507;T507;T507 00I;507I;1;7;5;594;445;1;1;0;1
10547;507I_fjudo;VARIANTE FERIA;5;;31.06754215;Sin Modificacion;I;507;507;T507;T507 06I;507I;5;0;0;0;0;0;0;0;1
10548;513IPM;VARIANTE PUNTA MAÑANA;5;;30.64578959;Sin Modificacion;I;513;513;T513;T513 01I;513I;2;6;0;976;0;1;0;0;1
10549;513IPM_fmavi;VARIANTE FERIA;5;;31.21923938;Sin Modificacion;I;513;513;T513;T513 07I;513I;5;0;0;0;0;0;0;0;1
10550;406I;PUDAHUEL - CANTAGALLO;5;;28.66102993;Sin Modificacion;I;406;556;T556;T556 00I;406I;1;12;6;972;526;1;1;0;1
10551;426I;PUDAHUEL - LA DEHESA;5;SI;34.35930631;Sin Modificacion;I;426;576;T576;T576 00I;426I;1;8;5;1317;776;1;1;0;1
10552;426IPRN;VARIANTE PRENOCTURNA;5;;33.80193368;Sin Modificacion;I;426;576;T576;T576 03I;426I;2;0;0;0;0;0;0;0;1
10553;513I;EL MONTIJO - JOSE ARRIETA;5;SI;31.10615444;Sin Modificacion;I;513;513;T513;T513 00I;513I;1;0;6;0;858;0;1;0;1
10554;513I_cvd;VARIANTE CICLOVIA;5;;32.69149741;Sin Modificacion;I;513;513;T513;T513 10I;513I;6;0;0;0;0;0;0;0;1
10555;513I_fmavi;VARIANTE FERIA;5;;31.67960423;Sin Modificacion;I;513;513;T513;T513 06I;513I;5;0;0;0;0;0;0;0;1
10556;424I;PUDAHUEL SUR - (M) U. DE CHILE;5;;17.42977186;Sin Modificacion;I;424;543;T543;T543 00I;424I;1;5;5;476;484;1;1;0;1
10557;424I_fjudo;VARIANTE FERIA;5;;17.40787549;Sin Modificacion;I;424;543;T543;T543 06I;424I;5;0;0;0;0;0;0;0;1
10558;516I;PUDAHUEL SUR - LAS PARCELAS;5;SI;28.72177079;Sin Modificacion;I;516;516;T516;T516 00I;516I;1;0;7;0;607;0;1;0;1
10559;516I_fsa;VARIANTE FERIA;5;;28.99502033;Sin Modificacion;I;516;516;T516;T516 08I;516I;5;0;0;0;0;0;0;0;1
10560;516IPM;VARIANTE PUNTA MAÑANA;5;;28.72504342;Sin Modificacion;I;516;516;T516;T516 01I;516I;2;9;0;756;0;1;0;0;1
10561;405I;MAIPU - CANTAGALLO;7;SI;35.93658583;Sin Modificacion;I;405;F55;F55;F55 00I;405I;1;7;5;1114;760;1;1;0;1
10562;432NI;MAIPU - LA REINA;7;SI;37.17294389;Sin Modificacion;I;432N;F82N;F82c2;F82 C2 00I;432NI;1;0;0;0;0;0;0;0;1
10564;510I;PUDAHUEL SUR - RIO CLARO;5;;30.06030751;Sin Modificacion;I;510;510;T510;T510 00I;510I;1;0;5;0;445;0;1;0;1
10565;510IPM;VARIANTE PUNTA MAÑANA;5;;29.99223343;Sin Modificacion;I;510;510;T510;T510 01I;510I;2;5;0;432;0;1;0;0;1
10566;510I_fsa;VARIANTE FERIA;5;;30.33355705;Sin Modificacion;I;510;510;T510;T510 07I;510I;5;0;0;0;0;0;0;0;1
10568;210vI;ESTACION CENTRAL - AV. MEXICO;2;SI;28.78206582;Sin Modificacion;I;210v;210v;T210c2;T210 C2 00I;210vI;1;4;5;429;460;1;1;0;1
10569;210vI_cvd;VARIANTE CICLOVIA;2;;30.19860094;Sin Modificacion;I;210v;210v;T210c2;T210 C2 07I;210vI;6;0;0;0;0;0;0;0;1
10570;210vI_fju;VARIANTE FERIA;2;;29.49419692;Sin Modificacion;I;210v;210v;T210c2;T210 C2 06I;210vI;5;0;0;0;0;0;0;0;1
10571;210I;ESTACION CENTRAL - PUENTE ALTO;2;SI;27.81962018;Sin Modificacion;I;210;210;T210;T210 00I;210I;1;10;8;1152;1084;1;1;0;1
10572;221eR;MATUCANA - PUENTE ALTO;2;;29.0900228;Sin Modificacion;R;221e;221e;T221e;T221 E0 00R;221eR;1;4;2;368;230;1;1;0;1
10573;404I;EL DESCANSO - MAPOCHO;5;;14.84531144;Sin Modificacion;I;404;554;T554;T554 00I;404I;1;5;4;810;648;1;1;0;1
10574;407I;ENEA - LAS CONDES;5;SI;31.11030645;Sin Modificacion;I;407;557;T557;T557 00I;407I;1;10;6;810;526;1;1;0;1
10575;422I;POB. TENIENTE MERINO -  LA REINA;5;;34.14325449;Sin Modificacion;I;422;572;T572;T572 00I;422I;1;0;5;0;405;0;1;0;1
10576;422IPM;VARIANTE PUNTA MAÑANA;5;;35.71876661;Sin Modificacion;I;422;572;T572;T572 02I;422I;2;6;0;486;0;1;0;0;1
10577;422I_cvd;VARIANTE CICLOVIA;5;;34.63158317;Sin Modificacion;I;422;572;T572;T572 08I;422I;6;0;0;0;0;0;0;0;1
10581;419I;VILLA LOS HEROES - PLAZA ITALIA;7;;25.33530322;Sin Modificacion;I;419;F69;F69;F69 00I;419I;1;5;5;480;450;1;1;0;1
10585;418I;ENEA - AV. TOBALABA;5;SI;34.74965026;Sin Modificacion;I;418;568;T568;T568 00I;418I;1;6;5;712;670;1;1;0;1
10586;418I_fjudo;VARIANTE FERIA;5;;33.85716889;Sin Modificacion;I;418;568;T568;T568 06I;418I;5;0;0;0;0;0;0;0;1
10587;418IPRN;VARIANTE PRENOCTURNA;5;;36.13236718;Sin Modificacion;I;418;568;T568;T568 03I;418I;2;0;0;0;0;0;0;0;1
10588;109NR;MAIPU - PLAZA ITALIA;5;SI;22.60085233;Sin Modificacion;R;109N;549c;T549c;T549 C0 00R;109NR;1;0;0;0;0;0;0;0;1
10589;421I;MAIPU - SAN CARLOS DE APOQUINDO;7;;37.9106722;Sin Modificacion;I;421;F71;F71;F71 00I;421I;1;7;5;1114;760;1;1;0;1
10599;419R_fmisa;VARIANTE FERIA;7;;26.69624809;Sin Modificacion;R;419;F69;F69;F69 06R;419R;5;0;0;0;0;0;0;0;1
10600;419I_fmisa;VARIANTE FERIA;7;;25.34241383;Sin Modificacion;I;419;F69;F69;F69 06I;419I;5;0;0;0;0;0;0;0;1
10601;302eI_fjudo;VARIANTE FERIA;3;;17.28806842;Sin Modificacion;I;302e;302e;T302 E0;T302 E0 06I;302eI;5;0;0;0;0;0;0;0;1
10602;302eI_fmavi;VARIANTE FERIA;3;;16.4799757;Sin Modificacion;I;302e;302e;T302 E0;T302 E0 08I;302eI;5;0;0;0;0;0;0;0;1
10603;F05R;PIE ANDINO - (M) LA CISTERNA;7;;20.92300354;Sin Modificacion;R;F05;F05;F05;F05 00R;F05R;1;10;7;900;630;1;1;0;1
10604;F05RPRN;VARIANTE PRENOCTURNA;7;;20.95028581;Sin Modificacion;R;F05;F05;F05;F05 03R;F05R;2;0;0;0;0;0;0;0;1
10605;F05R_fmavi;VARIANTE FERIA;7;;20.5731389;Sin Modificacion;R;F05;F05;F05;F05 08R;F05R;5;0;0;0;0;0;0;0;1
10606;302eI;(M) LOS HEROES - SAN RAMON;3;;16.4556497;Sin Modificacion;I;302e;302e;T302 E0;T302 E0 00I;302eI;1;2;1;157;46;1;1;0;1
10608;E18I_fdo;VARIANTE FERIA;3;;11.91966003;Sin Modificacion;I;E18;349;T349;T349 09I;E18I;5;0;0;0;0;0;0;0;1
10609;E18R_fdo;VARIANTE FERIA;3;;12.46135585;Sin Modificacion;R;E18;349;T349;T349 09R;E18R;5;0;0;0;0;0;0;0;1
10611;B18eR;(M) LOS LIBERTADORES - VILLA PUCARA;6;;7.450272257;Sin Modificacion;R;B18e;B18e;B18e;B18 E0 00R;B18eR;1;4;6;452;582;1;1;0;1
10612;308cR;(M) LOS LIBERTADORES - SAN LUIS;3;;8.897206897;Cambio Trazado;R;308c;308c;T308 C0;T308 C0 00R;308cR;1;7;6;682;558;1;1;0;1
10613;307cR;(M) LOS LIBERTADORES - LO MARCOLETA;3;;8.603189554;Cambio Trazado;R;307c;307c;T307 C0;T307 C0 00R;307cR;1;8;6;744;604;1;1;0;1
10614;315cR;(M) LOS LIBERTADORES - RIOGOBERTO JARA;3;;9.659995857;Cambio Trazado;R;315c;315c;T315 C0;T315 C0 00R;315cR;1;5;5;496;465;1;1;0;1
10619;428eI;(M) LOS LIBERTADORES - (M) LA CISTERNA;4;;34.02665434;Cambio Trazado;I;428e;428e;T428e;T428 E0 00I;428eI;1;6;5;660;495;1;1;0;1
10620;428eITNOC;VARIANTE TRANSICION NOCTURNA;4;;34.36736947;Cambio Trazado;I;428e;428e;T428e;T428 E0 03I;428eI;2;0;0;0;0;0;0;0;1
10624;B04I;(M) LOS LIBERTADORES - MAPOCHO;6;;10.45138834;Sin Modificacion;I;B04;B04;B04;B04 00I;B04I;1;5;4;261;196;1;1;0;1
10625;B26I;(M) LOS LIBERTADORES - (M) ESTACION CENTRAL;6;;12.62154299;Sin Modificacion;I;B26;B26;B26;B26 00I;B26I;1;4;4;228;220;1;1;0;1
10633;307cIPRN;VARIANTE PRENOCTURNA;3;;8.80738291;Sin Modificacion;I;307c;307c;T307 C0;T307 C0 03I;307cI;2;0;0;0;0;0;0;0;1
10634;307cRPRN;VARIANTE PRENOCTURNA;3;;9.047775106;Sin Modificacion;R;307c;307c;T307 C0;T307 C0 03R;307cR;2;0;0;0;0;0;0;0;1
10635;315cIPRN;VARIANTE PRENOCTURNA;3;;9.855489568;Sin Modificacion;I;315c;315c;T315 C0;T315 C0 03I;315cI;2;0;0;0;0;0;0;0;1
10636;315cRPRN;VARIANTE PRENOCTURNA;3;;10.10458141;Sin Modificacion;R;315c;315c;T315 C0;T315 C0 03R;315cR;2;0;0;0;0;0;0;0;1
10637;428eITNOC2;VARIANTE TRANSICION NOCTURNA;4;;34.3878004;Cambio Trazado;I;428e;428e;T428e;T428 E0 04I;428eI;2;0;0;0;0;0;0;0;1
10639;B08RPRN;VARIANTE PRENOCTURNA;6;;14.48390957;Cambio Paradas;R;B08;B08;B08;B08 03R;B08R;2;0;0;0;0;0;0;0;1
10640;B26IPRN;VARIANTE PRENOCTURNA;6;;12.24053631;Sin Modificacion;I;B26;B26;B26;B26 03I;B26I;2;0;0;0;0;0;0;0;1
10641;B26RPRN;VARIANTE PRENOCTURNA;6;;12.57207938;Sin Modificacion;R;B26;B26;B26;B26 03R;B26R;2;0;0;0;0;0;0;0;1
10642;B32I;VALLE LO CAMPINO - PLAZA DE QUILICURA;6;;12.14145844;Sin Modificacion;I;B32;B32;B32;B32 00I;B32I;1;3;3;163;147;1;1;1;1
10643;B07ITNOC;TRANSICION NOCTURNA;6;;9.687837294;Sin Modificacion;I;B07;B07;B07;B07 03I;B07I;2;0;0;0;0;0;0;0;1
10645;B12cITNOC;VARIANTE TRANSICION NOCTURNA;6;;15.41338827;Sin Modificacion;I;B12c;B12c;B12c;B12 C0 03I;B12cI;2;0;0;0;0;0;0;0;1
10646;B12cRTNOC;VARIANTE TRANSICION NOCTURNA;6;;15.63999932;Sin Modificacion;R;B12c;B12c;B12c;B12 C0 03R;B12cR;2;0;0;0;0;0;0;0;1
10647;B04ITNOC;VARIANTE TRANSICION NOCTURNA;6;;10.07038167;Sin Modificacion;I;B04;B04;B04;B04 03I;B04I;2;0;0;0;0;0;0;0;1
10653;308I;LO MARCOLETA - MAPOCHO;3;;16.44374874;Sin Modificacion;I;308;308;T308;T308 00I;308I;1;8;6;806;604;1;1;0;1
10654;308I_fdo;VARIANTE FERIA;3;;16.28225029;Sin Modificacion;I;308;308;T308;T308 06I;308I;5;0;0;0;0;0;0;0;1
